,station1,station2,station3,station4,station5,station6,station7,station8,station9,station10,station11,station12,station13,station14
2019/7/27 7:00,1,3,9,0,2,0,1,0,7,0,3,5,2,17
2019/7/27 7:05,0,5,6,1,1,4,1,0,2,0,1,2,3,15
2019/7/27 7:10,2,5,2,0,3,3,2,0,3,1,2,2,3,10
2019/7/27 7:15,2,8,6,0,4,3,2,0,1,1,3,1,4,14
2019/7/27 7:20,4,6,7,1,0,0,4,1,0,0,4,2,2,13
2019/7/27 7:25,4,4,5,1,2,4,1,0,5,0,0,2,1,14
2019/7/27 7:30,2,11,8,2,3,2,2,0,1,0,1,1,0,12
2019/7/27 7:35,7,7,5,0,0,1,1,1,2,2,1,3,2,15
2019/7/27 7:40,4,4,7,0,1,1,3,1,4,0,1,4,2,17
2019/7/27 7:45,0,3,5,1,1,1,2,1,3,1,0,2,0,17
2019/7/27 7:50,1,7,8,2,0,2,0,2,4,0,0,0,1,10
2019/7/27 7:55,2,5,8,0,0,2,2,1,2,0,1,1,2,14
2019/7/27 8:00,3,10,2,0,2,4,0,1,3,0,0,3,4,10
2019/7/27 8:05,2,7,9,2,1,1,0,0,5,0,2,5,0,9
2019/7/27 8:10,0,12,7,0,0,5,3,1,5,0,4,2,3,13
2019/7/27 8:15,2,5,10,1,1,3,1,1,3,1,0,4,1,14
2019/7/27 8:20,2,6,8,0,2,2,1,2,3,0,3,3,0,9
2019/7/27 8:25,8,9,5,1,0,2,3,1,2,0,4,3,0,9
2019/7/27 8:30,0,9,3,2,0,1,2,2,3,1,3,3,2,13
2019/7/27 8:35,2,7,8,2,0,2,5,2,1,2,0,0,3,10
2019/7/27 8:40,1,4,3,1,0,2,1,1,4,0,1,0,0,15
2019/7/27 8:45,2,8,2,2,1,2,1,0,1,2,4,2,0,12
2019/7/27 8:50,1,10,5,1,1,2,2,2,2,1,1,2,1,10
2019/7/27 8:55,0,6,3,1,1,1,1,0,3,1,0,1,1,13
2019/7/27 9:00,2,3,6,1,0,3,7,0,1,0,0,1,0,12
2019/7/27 9:05,4,4,5,0,0,1,2,0,5,2,0,3,3,10
2019/7/27 9:10,2,6,4,2,0,2,3,0,2,1,2,2,0,12
2019/7/27 9:15,5,4,11,0,1,3,4,1,1,0,1,1,0,13
2019/7/27 9:20,3,3,6,0,3,2,1,1,2,0,4,0,1,16
2019/7/27 9:25,5,6,5,0,3,4,4,1,0,0,0,1,1,10
2019/7/27 9:30,5,8,3,1,1,4,3,0,0,1,1,2,1,12
2019/7/27 9:35,3,10,5,1,2,7,1,1,3,1,1,4,1,10
2019/7/27 9:40,3,5,3,0,2,1,1,0,2,1,2,2,1,9
2019/7/27 9:45,1,5,4,0,2,1,2,0,0,2,0,2,2,12
2019/7/27 9:50,3,6,5,0,0,1,2,0,6,1,3,2,1,9
2019/7/27 9:55,3,9,4,0,1,5,4,1,3,0,5,5,3,12
2019/7/27 10:00,2,7,4,3,1,2,1,1,4,1,1,1,0,15
2019/7/27 10:05,1,8,4,0,1,1,2,1,4,1,2,4,1,13
2019/7/27 10:10,0,8,1,2,2,4,1,0,1,2,2,2,1,7
2019/7/27 10:15,6,1,7,0,2,2,3,0,1,0,0,6,1,11
2019/7/27 10:20,2,6,1,1,0,3,0,0,1,0,0,3,2,6
2019/7/27 10:25,2,4,9,1,0,2,0,0,2,1,2,2,0,9
2019/7/27 10:30,2,1,5,0,1,3,1,0,6,0,6,1,2,18
2019/7/27 10:35,2,3,3,1,1,2,0,2,2,0,2,1,2,11
2019/7/27 10:40,5,8,5,1,0,3,1,1,1,0,1,2,2,12
2019/7/27 10:45,3,6,3,0,1,1,4,0,2,1,0,4,0,16
2019/7/27 10:50,4,6,5,1,2,0,0,3,4,0,1,2,3,13
2019/7/27 10:55,3,6,5,1,2,1,1,1,3,1,1,1,1,13
2019/7/27 11:00,1,1,1,1,3,2,2,3,1,0,0,6,3,15
2019/7/27 11:05,3,5,5,0,0,2,1,1,1,2,1,6,1,13
2019/7/27 11:10,3,7,5,0,0,5,1,2,1,2,0,2,1,17
2019/7/27 11:15,4,8,6,0,1,0,2,2,0,0,0,0,1,15
2019/7/27 11:20,5,5,6,2,2,3,4,0,3,0,0,2,1,15
2019/7/27 11:25,3,8,3,1,0,1,2,0,1,1,0,1,1,14
2019/7/27 11:30,1,5,3,0,2,2,0,1,0,2,2,0,3,13
2019/7/27 11:35,3,8,5,0,0,2,0,1,1,2,1,1,1,17
2019/7/27 11:40,2,6,6,1,1,3,1,1,1,2,1,2,1,14
2019/7/27 11:45,3,10,8,1,1,2,4,0,1,0,5,1,1,18
2019/7/27 11:50,4,7,3,0,3,1,1,1,4,0,0,0,0,19
2019/7/27 11:55,2,7,5,0,3,2,3,0,2,2,2,1,2,21
2019/7/27 12:00,2,6,4,1,2,1,1,2,4,2,3,1,0,18
2019/7/27 12:05,7,14,9,0,0,1,3,0,1,0,2,3,2,17
2019/7/27 12:10,2,10,4,2,1,1,2,1,3,2,3,5,0,24
2019/7/27 12:15,4,9,5,1,0,0,1,0,4,0,1,3,4,25
2019/7/27 12:20,2,8,7,2,0,0,4,3,1,0,3,4,0,17
2019/7/27 12:25,6,9,14,0,1,4,2,0,1,1,2,3,1,20
2019/7/27 12:30,6,5,11,1,0,2,3,0,4,1,3,2,0,22
2019/7/27 12:35,3,10,5,1,2,0,0,2,2,0,2,2,4,20
2019/7/27 12:40,2,11,10,2,1,5,2,0,1,0,4,3,0,23
2019/7/27 12:45,0,7,8,0,0,1,3,2,0,0,3,1,1,17
2019/7/27 12:50,2,13,9,1,1,1,1,0,5,2,4,0,3,14
2019/7/27 12:55,7,19,8,2,0,4,4,2,2,0,2,0,3,25
2019/7/27 13:00,3,13,11,1,4,3,2,2,2,2,2,1,1,30
2019/7/27 13:05,5,4,7,2,2,3,0,0,3,1,1,1,3,18
2019/7/27 13:10,2,7,10,2,2,4,1,2,3,0,2,0,3,13
2019/7/27 13:15,6,12,7,2,2,1,1,4,0,0,1,2,1,22
2019/7/27 13:20,2,17,8,0,0,4,2,2,3,0,1,2,1,19
2019/7/27 13:25,4,9,7,0,1,0,5,3,3,1,0,3,1,19
2019/7/27 13:30,2,7,8,2,1,0,5,0,2,0,2,2,1,27
2019/7/27 13:35,4,6,7,3,0,3,2,3,4,1,7,4,0,15
2019/7/27 13:40,3,6,3,1,1,1,2,1,3,0,1,1,2,21
2019/7/27 13:45,4,11,3,0,3,3,2,0,3,0,4,1,0,22
2019/7/27 13:50,4,8,6,1,2,1,2,1,0,0,2,4,2,20
2019/7/27 13:55,5,7,9,0,1,1,2,6,1,0,3,1,0,17
2019/7/27 14:00,3,2,12,1,1,3,4,3,3,0,2,2,1,12
2019/7/27 14:05,3,7,4,1,0,3,1,0,2,0,1,0,2,15
2019/7/27 14:10,1,4,8,0,2,3,2,0,1,3,2,3,0,13
2019/7/27 14:15,2,8,11,1,2,1,1,4,3,1,2,1,3,13
2019/7/27 14:20,3,11,5,1,1,1,1,0,1,0,3,2,1,15
2019/7/27 14:25,4,6,6,5,2,2,2,0,2,0,2,5,0,16
2019/7/27 14:30,3,7,5,1,3,2,5,2,5,0,3,4,1,13
2019/7/27 14:35,5,4,8,1,2,0,3,1,2,0,2,1,1,17
2019/7/27 14:40,1,7,7,0,0,2,3,1,1,2,1,2,2,15
2019/7/27 14:45,5,6,7,1,2,2,3,0,3,1,0,3,2,14
2019/7/27 14:50,4,7,8,1,1,2,1,0,1,1,2,2,0,20
2019/7/27 14:55,7,8,4,0,2,1,2,2,0,0,1,2,0,10
2019/7/27 15:00,6,3,4,4,0,3,0,0,2,1,0,0,1,16
2019/7/27 15:05,1,6,10,1,1,6,1,0,1,0,1,4,1,13
2019/7/27 15:10,4,6,7,1,4,4,5,1,1,0,0,3,1,8
2019/7/27 15:15,4,4,5,0,0,2,2,2,1,0,0,1,3,8
2019/7/27 15:20,2,7,8,0,3,1,2,0,0,2,0,3,2,14
2019/7/27 15:25,3,4,8,3,3,5,2,0,2,0,0,2,1,6
2019/7/27 15:30,2,4,9,3,2,4,2,1,2,0,1,1,0,6
2019/7/27 15:35,3,6,9,1,0,4,2,0,1,1,3,2,3,11
2019/7/27 15:40,7,8,6,0,1,5,2,1,3,1,1,1,1,14
2019/7/27 15:45,1,11,7,1,1,1,3,1,5,1,4,0,0,14
2019/7/27 15:50,2,14,6,0,1,1,2,0,2,0,1,1,1,16
2019/7/27 15:55,2,10,8,0,2,1,3,1,1,0,5,1,2,12
2019/7/27 16:00,2,8,7,0,0,3,2,3,1,0,3,2,2,17
2019/7/27 16:05,2,4,2,0,1,2,0,2,0,2,5,1,1,18
2019/7/27 16:10,1,5,2,0,2,0,3,2,3,1,1,2,1,20
2019/7/27 16:15,2,4,9,0,1,1,4,0,2,1,0,2,0,7
2019/7/27 16:20,2,8,15,0,0,4,3,1,0,0,2,2,0,24
2019/7/27 16:25,3,9,5,1,0,4,2,1,1,0,2,3,0,13
2019/7/27 16:30,4,8,8,1,1,2,2,3,2,1,0,2,1,17
2019/7/27 16:35,1,4,7,0,2,1,1,1,1,1,2,3,0,17
2019/7/27 16:40,4,9,7,3,4,1,1,1,3,0,4,5,1,19
2019/7/27 16:45,2,6,9,2,5,2,0,1,3,2,0,3,3,20
2019/7/27 16:50,4,13,7,1,0,4,1,1,0,0,1,1,0,15
2019/7/27 16:55,2,12,4,0,2,1,3,5,0,1,2,0,1,13
2019/7/27 17:00,3,3,5,2,1,1,3,0,1,1,1,1,2,15
2019/7/27 17:05,5,1,9,0,3,2,1,0,1,0,1,3,0,20
2019/7/27 17:10,4,3,4,1,2,2,3,2,2,0,3,3,3,25
2019/7/27 17:15,6,5,6,1,3,3,2,0,2,0,1,1,1,15
2019/7/27 17:20,6,6,7,0,1,1,4,1,1,0,1,0,0,18
2019/7/27 17:25,4,6,5,1,4,1,1,3,1,1,2,0,2,17
2019/7/27 17:30,2,5,2,2,0,2,2,2,2,1,2,3,4,22
2019/7/27 17:35,2,6,11,0,1,1,6,1,0,0,5,2,3,20
2019/7/27 17:40,3,6,5,1,0,2,2,2,1,0,1,4,2,20
2019/7/27 17:45,2,5,4,1,1,1,4,0,0,0,2,1,0,18
2019/7/27 17:50,3,1,7,2,2,0,0,3,1,0,1,0,2,15
2019/7/27 17:55,1,5,3,1,1,2,2,2,1,1,1,1,3,20
2019/7/27 18:00,2,10,7,1,1,2,3,1,4,0,2,2,1,24
2019/7/27 18:05,1,8,8,1,4,3,3,0,1,0,4,1,1,6
2019/7/27 18:10,2,8,5,1,1,1,0,1,4,0,1,1,3,24
2019/7/27 18:15,2,9,9,0,2,3,3,2,2,0,0,3,2,19
2019/7/27 18:20,1,8,6,0,0,3,1,0,1,1,3,0,2,19
2019/7/27 18:25,4,10,7,0,1,0,3,1,2,0,1,1,1,15
2019/7/27 18:30,1,10,4,0,2,4,1,0,1,0,2,3,2,21
2019/7/27 18:35,1,12,10,2,2,2,2,0,3,0,0,2,1,23
2019/7/27 18:40,5,9,9,6,1,1,2,1,1,0,5,5,3,17
2019/7/27 18:45,5,9,6,0,2,2,1,1,0,2,1,3,2,15
2019/7/27 18:50,2,6,9,0,0,3,2,0,2,0,2,1,1,23
2019/7/27 18:55,0,12,5,1,2,2,0,3,0,0,4,1,0,24
2019/7/27 19:00,2,18,10,0,1,1,0,0,1,0,3,0,1,27
2019/7/27 19:05,5,19,8,0,0,1,3,1,3,0,3,5,2,16
2019/7/27 19:10,4,11,5,0,2,1,2,0,4,2,1,1,1,17
2019/7/27 19:15,3,10,3,1,1,2,2,1,0,3,1,2,4,19
2019/7/27 19:20,4,2,3,0,4,1,1,2,1,0,2,2,1,20
2019/7/27 19:25,1,8,3,0,1,0,1,0,2,0,0,2,2,16
2019/7/27 19:30,0,6,5,1,1,2,1,1,2,0,2,1,0,19
2019/7/27 19:35,1,7,4,0,1,1,1,0,1,0,1,1,0,13
2019/7/27 19:40,1,6,2,1,1,0,1,1,4,0,1,1,1,14
2019/7/27 19:45,2,4,3,0,2,1,0,1,1,0,1,3,4,30
2019/7/27 19:50,6,9,5,1,2,1,1,1,1,0,0,2,0,21
2019/7/27 19:55,5,10,3,0,2,0,1,0,1,0,1,3,0,11
2019/7/27 20:00,1,7,7,1,0,2,3,1,2,0,2,2,2,15
2019/7/27 20:05,2,7,5,0,0,2,3,2,3,0,1,3,3,19
2019/7/27 20:10,5,7,2,1,1,1,1,1,2,0,2,1,2,19
2019/7/27 20:15,1,13,5,1,0,1,1,2,2,0,1,1,3,11
2019/7/27 20:20,1,4,7,1,2,1,6,0,3,0,2,1,0,21
2019/7/27 20:25,2,6,7,0,4,1,4,0,2,2,3,2,1,18
2019/7/27 20:30,2,5,4,2,5,1,3,3,1,0,2,0,1,18
2019/7/27 20:35,2,9,3,0,1,0,4,0,2,0,1,2,0,10
2019/7/27 20:40,4,7,5,1,0,1,3,0,4,0,1,1,0,14
2019/7/27 20:45,6,2,7,0,0,3,2,1,3,0,3,2,0,18
2019/7/27 20:50,4,5,6,0,2,4,0,1,3,1,0,2,2,14
2019/7/27 20:55,6,2,6,1,1,2,2,1,3,0,0,0,1,24
2019/7/27 21:00,2,4,4,0,2,3,1,0,2,1,3,0,2,9
2019/7/27 21:05,2,9,4,0,3,2,4,0,8,1,3,3,1,16
2019/7/27 21:10,1,7,8,0,0,1,3,0,1,1,0,4,0,14
2019/7/27 21:15,4,6,3,0,2,4,3,0,2,0,2,0,0,12
2019/7/27 21:20,5,7,6,1,3,0,2,0,2,0,2,4,1,18
2019/7/27 21:25,2,4,5,0,1,2,1,1,5,0,0,1,0,16
2019/7/27 21:30,2,8,7,0,2,2,0,0,3,1,1,1,0,17
2019/7/27 21:35,1,5,3,1,2,2,1,0,3,0,2,0,1,16
2019/7/27 21:40,2,7,6,0,2,0,3,0,5,1,2,2,1,8
2019/7/27 21:45,1,8,8,0,2,1,3,2,3,1,0,3,1,8
2019/7/27 21:50,4,4,5,0,3,0,2,0,1,0,4,1,0,11
2019/7/27 21:55,0,9,4,1,0,1,3,1,5,0,2,1,2,11
2019/7/27 22:00,1,9,4,0,2,1,2,0,5,0,0,0,1,16
2019/7/27 22:05,3,5,5,1,0,0,3,0,9,0,0,0,0,21
2019/7/27 22:10,0,4,3,0,1,1,0,1,7,0,3,0,1,18
2019/7/27 22:15,1,3,3,0,2,3,4,0,5,0,2,1,1,10
2019/7/27 22:20,2,4,5,0,1,3,2,3,4,0,2,3,0,8
2019/7/27 22:25,2,2,3,0,3,1,3,0,4,0,2,2,2,20
2019/7/27 22:30,1,2,7,1,1,1,5,0,5,0,1,1,0,18
2019/7/27 22:35,1,5,1,0,1,0,2,2,4,0,1,1,0,14
2019/7/27 22:40,1,9,4,2,4,2,1,0,6,0,1,2,1,14
2019/7/27 22:45,2,4,5,0,1,2,6,1,2,1,4,2,0,11
2019/7/27 22:50,3,6,3,1,0,2,3,1,7,0,0,0,1,15
2019/7/27 22:55,1,5,6,0,1,1,3,4,6,0,1,2,0,17
2019/7/27 23:00,0,8,5,0,1,2,5,0,3,0,1,0,1,14
2019/7/27 23:05,1,5,9,1,0,1,5,2,4,0,3,0,1,14
2019/7/27 23:10,1,3,4,2,1,0,7,0,7,0,2,2,0,8
2019/7/27 23:15,3,7,4,0,2,2,3,1,9,0,1,1,3,12
2019/7/27 23:20,2,2,5,0,0,1,6,0,6,0,1,0,1,9
2019/7/27 23:25,5,3,4,0,2,1,1,2,8,1,6,1,1,9
2019/7/27 23:30,3,6,5,1,2,1,2,0,5,0,3,1,0,9
2019/7/27 23:35,0,8,4,0,0,1,1,0,9,1,3,0,0,12
2019/7/27 23:40,2,6,2,3,0,1,1,0,6,0,1,1,1,10
2019/7/27 23:45,2,5,1,0,1,0,1,0,9,2,1,0,0,7
2019/7/27 23:50,3,4,5,1,1,0,2,5,4,0,3,1,1,10
2019/7/27 23:55,1,4,3,0,0,0,1,1,5,0,4,0,2,17
2019/7/28 0:00,2,5,1,0,1,0,1,0,5,0,4,0,0,9
2019/7/28 0:05,0,4,1,0,3,3,3,0,9,1,1,0,1,6
2019/7/28 0:10,2,6,1,1,2,0,0,1,9,0,2,1,0,12
2019/7/28 0:15,2,8,1,1,2,0,2,0,3,0,3,2,0,9
2019/7/28 0:20,2,3,3,0,3,2,0,0,9,2,1,2,0,5
2019/7/28 0:25,1,6,4,0,2,3,2,0,2,1,0,0,0,6
2019/7/28 0:30,1,0,1,0,0,1,0,0,9,1,0,1,0,6
2019/7/28 0:35,0,3,6,1,0,0,1,1,11,0,0,0,0,8
2019/7/28 0:40,1,6,4,0,1,1,5,0,7,0,1,3,0,15
2019/7/28 0:45,1,3,4,0,1,1,1,0,9,0,2,0,0,14
2019/7/28 0:50,0,5,5,0,1,0,4,0,7,1,1,2,1,13
2019/7/28 0:55,0,2,4,0,3,0,2,1,10,0,1,1,0,11
2019/7/28 1:00,3,2,2,0,3,0,2,0,7,0,0,1,0,11
2019/7/28 1:05,1,2,3,0,2,0,1,0,7,0,1,2,0,10
2019/7/28 1:10,2,6,0,0,4,1,0,0,10,0,4,0,0,8
2019/7/28 1:15,5,3,1,0,0,1,1,0,4,0,1,1,0,12
2019/7/28 1:20,3,4,5,0,1,3,0,0,5,0,1,1,0,10
2019/7/28 1:25,1,2,3,0,0,3,0,0,6,0,3,1,0,8
2019/7/28 1:30,1,4,3,0,0,0,0,0,5,0,1,2,1,8
2019/7/28 1:35,0,6,2,0,2,0,1,0,8,0,0,1,1,8
2019/7/28 1:40,2,3,2,0,1,0,1,0,5,1,0,0,0,12
2019/7/28 1:45,0,7,1,0,3,1,0,0,7,0,0,2,0,9
2019/7/28 1:50,1,6,6,0,1,0,2,0,10,0,0,1,1,9
2019/7/28 1:55,1,6,1,0,0,0,2,0,4,0,1,0,0,14
2019/7/28 2:00,2,4,3,0,2,2,2,0,7,0,0,1,0,6
2019/7/28 2:05,0,3,3,0,2,1,1,0,8,0,0,3,0,8
2019/7/28 2:10,0,8,2,0,1,1,0,0,5,0,2,1,0,11
2019/7/28 2:15,0,2,2,0,1,1,1,1,8,1,0,1,0,10
2019/7/28 2:20,2,3,5,0,3,0,1,0,11,1,0,1,1,7
2019/7/28 2:25,2,6,5,0,1,0,0,0,7,1,1,1,0,8
2019/7/28 2:30,2,6,2,2,1,0,0,0,13,0,0,2,0,6
2019/7/28 2:35,1,6,2,0,0,0,1,0,8,1,0,1,1,3
2019/7/28 2:40,3,1,2,0,3,0,0,2,10,0,0,0,0,5
2019/7/28 2:45,1,3,7,0,1,0,1,0,3,0,3,0,1,3
2019/7/28 2:50,0,2,3,0,0,1,2,0,6,0,1,0,0,3
2019/7/28 2:55,0,1,3,0,0,0,2,0,15,0,0,3,0,6
2019/7/28 3:00,0,3,3,0,1,1,1,0,6,0,1,1,1,4
2019/7/28 3:05,0,3,1,0,1,1,2,0,4,0,1,1,0,5
2019/7/28 3:10,1,7,2,0,0,0,3,0,11,0,0,2,0,11
2019/7/28 3:15,0,3,4,0,0,1,3,0,10,0,2,0,3,7
2019/7/28 3:20,2,6,4,0,1,0,2,0,10,1,0,0,1,5
2019/7/28 3:25,2,7,6,0,1,0,4,0,9,2,0,0,1,7
2019/7/28 3:30,2,2,2,0,0,0,2,0,15,2,1,1,0,9
2019/7/28 3:35,1,2,3,0,1,2,1,0,5,1,1,1,0,8
2019/7/28 3:40,0,6,2,0,0,1,3,0,4,0,1,1,1,10
2019/7/28 3:45,2,6,3,1,1,2,3,1,8,1,0,0,0,9
2019/7/28 3:50,1,3,3,0,0,0,1,1,8,1,0,0,0,12
2019/7/28 3:55,0,4,1,1,0,1,2,0,10,0,0,1,0,7
2019/7/28 4:00,1,3,4,0,0,1,0,0,12,1,2,2,1,11
2019/7/28 4:05,1,4,2,1,0,1,4,1,5,0,1,2,1,8
2019/7/28 4:10,2,8,5,2,0,1,1,1,4,0,4,2,0,8
2019/7/28 4:15,1,2,4,0,0,0,1,2,5,0,1,0,0,7
2019/7/28 4:20,0,2,3,0,0,1,1,0,7,0,0,1,1,14
2019/7/28 4:25,1,2,2,0,0,1,2,1,5,0,2,0,1,11
2019/7/28 4:30,1,1,4,0,0,0,1,0,8,2,1,0,1,9
2019/7/28 4:35,0,1,2,0,0,3,2,0,7,0,0,0,5,10
2019/7/28 4:40,1,4,1,0,1,2,2,0,8,0,4,1,1,8
2019/7/28 4:45,0,3,3,0,1,1,1,0,8,0,0,0,2,4
2019/7/28 4:50,3,5,3,0,0,0,3,1,6,0,2,0,0,8
2019/7/28 4:55,1,1,3,0,0,3,1,0,9,0,2,2,0,3
2019/7/28 5:00,0,4,4,0,0,5,1,0,7,1,0,0,0,4
2019/7/28 5:05,1,6,4,0,0,0,0,2,5,1,0,0,1,9
2019/7/28 5:10,1,7,5,0,0,3,1,0,4,0,1,1,1,5
2019/7/28 5:15,0,4,3,0,1,0,0,0,4,0,0,0,0,12
2019/7/28 5:20,2,5,6,0,0,2,2,0,7,0,2,0,1,11
2019/7/28 5:25,2,4,5,0,1,1,1,0,5,0,2,1,1,10
2019/7/28 5:30,0,4,3,0,0,2,0,0,8,2,0,1,0,7
2019/7/28 5:35,1,6,3,2,0,2,0,0,7,2,1,1,1,7
2019/7/28 5:40,2,7,5,0,0,0,0,0,2,2,2,0,0,6
2019/7/28 5:45,1,5,3,0,2,3,1,2,4,1,3,0,0,11
2019/7/28 5:50,1,2,4,0,0,2,2,0,10,0,2,1,1,13
2019/7/28 5:55,2,6,5,1,0,4,0,1,6,2,1,2,0,12
2019/7/28 6:00,1,3,4,0,1,2,0,0,2,2,1,1,1,14
2019/7/28 6:05,2,6,3,0,0,0,0,1,4,3,3,1,1,8
2019/7/28 6:10,1,6,3,0,0,1,0,0,2,1,3,1,0,11
2019/7/28 6:15,2,4,1,0,1,1,1,0,6,3,5,0,0,9
2019/7/28 6:20,2,6,4,0,1,2,1,3,4,1,2,1,0,11
2019/7/28 6:25,4,5,4,0,2,1,0,0,7,1,0,1,1,15
2019/7/28 6:30,2,11,2,0,0,3,0,0,8,1,2,2,0,10
2019/7/28 6:35,1,3,3,0,1,1,0,1,4,1,1,3,1,9
2019/7/28 6:40,2,5,2,0,1,0,2,0,4,0,1,2,0,14
2019/7/28 6:45,1,6,2,0,0,3,2,0,3,2,1,1,2,12
2019/7/28 6:50,2,3,3,0,0,1,2,1,10,0,0,0,1,10
2019/7/28 6:55,0,6,3,0,2,1,2,0,3,0,1,1,1,13
2019/7/28 7:00,5,2,4,0,0,3,1,1,4,0,1,1,0,11
2019/7/28 7:05,4,5,2,0,3,4,3,2,3,1,1,2,1,8
2019/7/28 7:10,3,1,5,2,1,0,2,1,4,1,3,2,1,12
2019/7/28 7:15,1,5,6,0,2,4,1,1,6,0,2,7,2,7
2019/7/28 7:20,4,7,5,1,2,1,1,0,3,2,1,2,3,12
2019/7/28 7:25,1,6,5,0,2,2,3,2,3,0,1,2,2,13
2019/7/28 7:30,9,6,7,0,2,0,2,1,1,0,1,2,0,13
2019/7/28 7:35,3,9,7,2,1,2,2,1,0,0,0,6,1,9
2019/7/28 7:40,2,9,3,0,0,4,0,0,4,1,2,2,5,12
2019/7/28 7:45,0,2,3,0,1,2,2,0,3,0,1,7,3,10
2019/7/28 7:50,2,4,6,0,2,1,1,0,0,1,1,2,2,12
2019/7/28 7:55,2,3,5,0,1,1,1,0,2,0,1,3,1,17
2019/7/28 8:00,2,5,4,2,1,1,1,0,6,1,2,2,1,11
2019/7/28 8:05,2,3,9,0,1,4,1,0,4,0,2,2,1,10
2019/7/28 8:10,4,5,3,0,0,1,1,2,1,2,1,4,1,6
2019/7/28 8:15,1,3,5,0,1,8,0,1,3,2,2,6,2,11
2019/7/28 8:20,0,3,3,0,1,2,0,0,2,0,2,4,2,9
2019/7/28 8:25,2,4,6,1,0,4,1,2,0,2,6,1,2,13
2019/7/28 8:30,3,2,1,0,1,1,2,1,4,0,1,2,0,9
2019/7/28 8:35,2,5,6,2,0,1,1,1,2,1,2,2,0,17
2019/7/28 8:40,1,4,4,0,0,0,4,0,1,1,1,2,2,7
2019/7/28 8:45,0,5,3,0,1,2,2,0,2,1,2,1,1,7
2019/7/28 8:50,1,3,5,0,0,1,1,0,2,0,2,3,1,11
2019/7/28 8:55,0,3,3,1,0,1,2,0,3,0,2,1,1,9
2019/7/28 9:00,3,3,2,0,0,0,2,2,0,1,1,1,0,13
2019/7/28 9:05,5,5,3,0,1,4,2,0,0,0,3,0,3,14
2019/7/28 9:10,3,2,1,1,2,2,0,2,0,2,1,3,1,14
2019/7/28 9:15,2,5,4,1,2,0,2,1,0,2,3,0,2,11
2019/7/28 9:20,1,4,5,0,3,0,0,2,4,0,1,3,2,7
2019/7/28 9:25,3,5,6,2,1,1,1,2,2,1,1,3,0,9
2019/7/28 9:30,4,4,3,1,2,2,0,0,2,0,2,2,1,20
2019/7/28 9:35,2,2,6,0,2,2,1,0,0,0,1,0,1,10
2019/7/28 9:40,6,5,4,0,0,1,2,0,1,3,0,0,1,10
2019/7/28 9:45,2,3,4,0,0,1,1,1,2,2,4,0,2,11
2019/7/28 9:50,1,2,4,2,0,2,0,0,3,0,1,1,1,12
2019/7/28 9:55,2,2,4,0,1,1,2,0,2,1,4,1,0,13
2019/7/28 10:00,1,2,3,0,2,1,0,1,2,0,3,1,0,11
2019/7/28 10:05,3,5,5,2,0,2,0,1,2,0,6,1,1,14
2019/7/28 10:10,2,5,5,1,0,2,1,0,1,0,5,1,1,11
2019/7/28 10:15,2,4,2,0,0,1,3,1,4,0,0,2,2,12
2019/7/28 10:20,3,5,2,0,2,1,2,1,2,1,2,3,3,17
2019/7/28 10:25,2,7,7,0,0,2,3,0,0,1,2,3,3,18
2019/7/28 10:30,1,5,4,0,0,2,2,0,2,1,2,1,0,7
2019/7/28 10:35,2,6,4,0,0,1,0,1,2,0,1,0,0,12
2019/7/28 10:40,2,7,5,0,0,3,1,0,1,0,3,6,1,12
2019/7/28 10:45,1,7,5,0,0,2,0,1,4,1,2,3,3,5
2019/7/28 10:50,2,8,5,2,2,1,0,0,0,0,4,0,1,12
2019/7/28 10:55,0,6,1,0,3,1,0,1,1,1,1,4,2,19
2019/7/28 11:00,1,3,8,1,0,4,2,2,4,0,3,2,1,16
2019/7/28 11:05,3,8,3,0,0,2,1,0,0,0,3,2,0,18
2019/7/28 11:10,1,2,3,0,2,4,0,2,0,0,3,0,1,12
2019/7/28 11:15,2,7,2,0,1,0,2,1,3,0,3,3,3,10
2019/7/28 11:20,0,7,5,0,0,2,1,2,2,1,3,4,1,19
2019/7/28 11:25,4,9,4,0,1,1,1,0,1,1,3,0,2,18
2019/7/28 11:30,1,5,2,0,1,3,0,2,2,0,1,0,1,15
2019/7/28 11:35,0,1,2,1,1,4,2,2,0,1,6,3,1,19
2019/7/28 11:40,2,7,6,0,1,0,2,0,1,0,1,3,1,14
2019/7/28 11:45,1,3,4,1,0,0,2,0,0,1,2,2,3,17
2019/7/28 11:50,3,7,5,1,0,1,2,1,0,0,4,2,0,22
2019/7/28 11:55,2,7,7,1,0,2,1,1,2,0,0,1,3,19
2019/7/28 12:00,2,7,4,0,0,2,2,0,2,1,1,1,1,12
2019/7/28 12:05,1,7,8,0,0,2,0,0,0,1,3,5,0,16
2019/7/28 12:10,1,5,9,0,4,2,1,2,1,3,3,3,0,21
2019/7/28 12:15,2,6,9,0,1,0,0,1,0,0,2,2,0,18
2019/7/28 12:20,2,11,3,0,0,0,0,0,2,0,1,2,1,13
2019/7/28 12:25,1,3,8,1,3,0,2,1,0,1,0,0,1,15
2019/7/28 12:30,4,9,7,0,2,0,1,0,2,2,2,1,0,14
2019/7/28 12:35,3,3,4,0,1,0,1,2,2,3,3,2,1,13
2019/7/28 12:40,0,5,9,0,0,4,3,1,3,0,2,1,2,14
